filename,File Name,TP,TN,FP,FN,Precision,Recall,F1,Sensitivity,Specificity,Gmean
1,Artificial_appearing-clusters_1_appearing-clustersincremental_aobhs_uob.csv,9479,78256,11909,356,0.4432,0.9638,0.6072,0.9638,0.8679,0.9146
1,Artificial_appearing-clusters_1_appearing-clustersperiodic_aobhs_uob.csv,9856,83707,6383,54,0.6069,0.9946,0.7538,0.9946,0.9291,0.9613
1,Artificial_appearing-clusters_1_appearing-clusterssudden_aobhs_uob.csv,9462,77579,12595,364,0.429,0.963,0.5935,0.963,0.8603,0.9102
1,Artificial_appearing-clusters_2_appearing-clustersincremental_aobhs_uob.csv,19614,67392,12619,375,0.6085,0.9812,0.7512,0.9812,0.8423,0.9091
1,Artificial_appearing-clusters_2_appearing-clustersperiodic_aobhs_uob.csv,20076,73541,6356,27,0.7595,0.9987,0.8628,0.9987,0.9204,0.9588
1,Artificial_appearing-clusters_2_appearing-clusterssudden_aobhs_uob.csv,19680,67066,12965,289,0.6028,0.9855,0.7481,0.9855,0.838,0.9088
1,Artificial_appearing-clusters_3_appearing-clustersincremental_aobhs_uob.csv,29758,59385,10606,251,0.7372,0.9916,0.8457,0.9916,0.8485,0.9173
1,Artificial_appearing-clusters_3_appearing-clustersperiodic_aobhs_uob.csv,30108,64419,5460,13,0.8465,0.9996,0.9167,0.9996,0.9219,0.9599
1,Artificial_appearing-clusters_3_appearing-clusterssudden_aobhs_uob.csv,29738,57582,12372,308,0.7062,0.9897,0.8243,0.9897,0.8231,0.9026
1,Artificial_appearing-clusters_4_appearing-clustersincremental_aobhs_uob.csv,39653,50191,9828,328,0.8014,0.9918,0.8865,0.9918,0.8363,0.9107
1,Artificial_appearing-clusters_4_appearing-clustersperiodic_aobhs_uob.csv,39949,55326,4707,18,0.8946,0.9995,0.9442,0.9995,0.9216,0.9598
1,Artificial_appearing-clusters_4_appearing-clusterssudden_aobhs_uob.csv,39569,49217,10829,385,0.7851,0.9904,0.8759,0.9904,0.8197,0.901
1,Artificial_appearing-minority_1_appearing-minorityincremental_aobhs_uob.csv,4464,86229,8901,406,0.334,0.9166,0.4896,0.9166,0.9064,0.9115
1,Artificial_appearing-minority_1_appearing-minorityperiodic_aobhs_uob.csv,431,89321,10179,69,0.0406,0.862,0.0776,0.862,0.8977,0.8797
1,Artificial_appearing-minority_1_appearing-minoritysudden_aobhs_uob.csv,4585,85959,9139,317,0.3341,0.9353,0.4923,0.9353,0.9039,0.9195
1,Artificial_appearing-minority_2_appearing-minorityincremental_aobhs_uob.csv,9466,81707,8428,399,0.529,0.9596,0.682,0.9596,0.9065,0.9326
1,Artificial_appearing-minority_2_appearing-minorityperiodic_aobhs_uob.csv,958,89264,9665,113,0.0902,0.8945,0.1638,0.8945,0.9023,0.8984
1,Artificial_appearing-minority_2_appearing-minoritysudden_aobhs_uob.csv,9637,80175,9894,294,0.4934,0.9704,0.6542,0.9704,0.8902,0.9294
1,Artificial_appearing-minority_3_appearing-minorityincremental_aobhs_uob.csv,14637,76927,8055,381,0.645,0.9746,0.7763,0.9746,0.9052,0.9393
1,Artificial_appearing-minority_3_appearing-minorityperiodic_aobhs_uob.csv,1338,91308,7220,134,0.1563,0.909,0.2668,0.909,0.9267,0.9178
1,Artificial_appearing-minority_3_appearing-minoritysudden_aobhs_uob.csv,14708,75473,9478,341,0.6081,0.9773,0.7497,0.9773,0.8884,0.9318
1,Artificial_appearing-minority_4_appearing-minorityincremental_aobhs_uob.csv,19652,73248,6787,313,0.7433,0.9843,0.847,0.9843,0.9152,0.9491
1,Artificial_appearing-minority_4_appearing-minorityperiodic_aobhs_uob.csv,1870,87547,10456,127,0.1517,0.9364,0.2611,0.9364,0.8933,0.9146
1,Artificial_appearing-minority_4_appearing-minoritysudden_aobhs_uob.csv,19734,72020,7924,322,0.7135,0.9839,0.8272,0.9839,0.9009,0.9415
1,Artificial_borderline_1_borderlineincremental_aobhs_uob.csv,9560,71478,18535,427,0.3403,0.9572,0.5021,0.9572,0.7941,0.8719
1,Artificial_borderline_1_borderlineperiodic_aobhs_uob.csv,9773,73121,16761,345,0.3683,0.9659,0.5333,0.9659,0.8135,0.8864
1,Artificial_borderline_1_borderlinesudden_aobhs_uob.csv,9454,72468,17565,513,0.3499,0.9485,0.5112,0.9485,0.8049,0.8738
1,Artificial_borderline_2_borderlineincremental_aobhs_uob.csv,19670,59702,20217,411,0.4931,0.9795,0.656,0.9795,0.747,0.8554
1,Artificial_borderline_2_borderlineperiodic_aobhs_uob.csv,19754,62092,17914,240,0.5244,0.988,0.6852,0.988,0.7761,0.8757
1,Artificial_borderline_2_borderlinesudden_aobhs_uob.csv,19621,60498,19538,343,0.5011,0.9828,0.6637,0.9828,0.7559,0.8619
1,Artificial_borderline_3_borderlineincremental_aobhs_uob.csv,29726,52221,17769,284,0.6259,0.9905,0.7671,0.9905,0.7461,0.8597
1,Artificial_borderline_3_borderlineperiodic_aobhs_uob.csv,29674,53701,16356,269,0.6447,0.991,0.7812,0.991,0.7665,0.8716
1,Artificial_borderline_3_borderlinesudden_aobhs_uob.csv,29684,52551,17530,235,0.6287,0.9921,0.7697,0.9921,0.7499,0.8625
1,Artificial_borderline_4_borderlineincremental_aobhs_uob.csv,39496,44401,15709,394,0.7154,0.9901,0.8307,0.9901,0.7387,0.8552
1,Artificial_borderline_4_borderlineperiodic_aobhs_uob.csv,39616,45892,14190,302,0.7363,0.9924,0.8454,0.9924,0.7638,0.8707
1,Artificial_borderline_4_borderlinesudden_aobhs_uob.csv,39601,44761,15243,395,0.7221,0.9901,0.8351,0.9901,0.746,0.8594
1,Artificial_clusters-movement_1_clusters-movementincremental_aobhs_uob.csv,7701,70317,19749,2233,0.2805,0.7752,0.412,0.7752,0.7807,0.778
1,Artificial_clusters-movement_1_clusters-movementperiodic_aobhs_uob.csv,8905,72131,17999,965,0.331,0.9022,0.4843,0.9022,0.8003,0.8497
1,Artificial_clusters-movement_1_clusters-movementsudden_aobhs_uob.csv,7529,70838,19219,2414,0.2815,0.7572,0.4104,0.7572,0.7866,0.7718
1,Artificial_clusters-movement_2_clusters-movementincremental_aobhs_uob.csv,17953,56800,23160,2087,0.4367,0.8959,0.5872,0.8959,0.7104,0.7977
1,Artificial_clusters-movement_2_clusters-movementperiodic_aobhs_uob.csv,19099,60346,19649,906,0.4929,0.9547,0.6501,0.9547,0.7544,0.8487
1,Artificial_clusters-movement_2_clusters-movementsudden_aobhs_uob.csv,17833,54576,25421,2170,0.4123,0.8915,0.5638,0.8915,0.6822,0.7799
1,Artificial_clusters-movement_3_clusters-movementincremental_aobhs_uob.csv,27835,47034,22991,2140,0.5477,0.9286,0.689,0.9286,0.6717,0.7898
1,Artificial_clusters-movement_3_clusters-movementperiodic_aobhs_uob.csv,29091,51712,18280,917,0.6141,0.9694,0.7519,0.9694,0.7388,0.8463
1,Artificial_clusters-movement_3_clusters-movementsudden_aobhs_uob.csv,27183,45340,24702,2775,0.5239,0.9074,0.6643,0.9074,0.6473,0.7664
1,Artificial_clusters-movement_4_clusters-movementincremental_aobhs_uob.csv,36882,40293,19733,3092,0.6515,0.9226,0.7637,0.9226,0.6713,0.787
1,Artificial_clusters-movement_4_clusters-movementperiodic_aobhs_uob.csv,38883,44588,15495,1034,0.7151,0.9741,0.8247,0.9741,0.7421,0.8502
1,Artificial_clusters-movement_4_clusters-movementsudden_aobhs_uob.csv,35934,38454,21603,4009,0.6245,0.8996,0.7373,0.8996,0.6403,0.759
1,Artificial_disappearing-minority_1_disappearing-minorityincremental_aobhs_uob.csv,4710,75280,19704,306,0.1929,0.939,0.3201,0.939,0.7926,0.8627
1,Artificial_disappearing-minority_1_disappearing-minorityperiodic_aobhs_uob.csv,8832,72876,17771,521,0.332,0.9443,0.4913,0.9443,0.804,0.8713
1,Artificial_disappearing-minority_1_disappearing-minoritysudden_aobhs_uob.csv,4682,71008,23974,336,0.1634,0.933,0.2781,0.933,0.7476,0.8352
1,Artificial_disappearing-minority_2_disappearing-minorityincremental_aobhs_uob.csv,9759,71066,18889,286,0.3407,0.9715,0.5044,0.9715,0.79,0.8761
1,Artificial_disappearing-minority_2_disappearing-minorityperiodic_aobhs_uob.csv,18525,62489,18494,492,0.5004,0.9741,0.6612,0.9741,0.7716,0.867
1,Artificial_disappearing-minority_2_disappearing-minoritysudden_aobhs_uob.csv,9770,63674,26284,272,0.271,0.9729,0.4239,0.9729,0.7078,0.8298
1,Artificial_disappearing-minority_3_disappearing-minorityincremental_aobhs_uob.csv,14671,68639,16418,272,0.4719,0.9818,0.6374,0.9818,0.807,0.8901
1,Artificial_disappearing-minority_3_disappearing-minorityperiodic_aobhs_uob.csv,28041,54626,16886,447,0.6241,0.9843,0.7639,0.9843,0.7639,0.8671
1,Artificial_disappearing-minority_3_disappearing-minoritysudden_aobhs_uob.csv,14713,57819,27183,285,0.3512,0.981,0.5172,0.981,0.6802,0.8169
1,Artificial_disappearing-minority_4_disappearing-minorityincremental_aobhs_uob.csv,19686,65598,14439,277,0.5769,0.9861,0.7279,0.9861,0.8196,0.899
1,Artificial_disappearing-minority_4_disappearing-minorityperiodic_aobhs_uob.csv,37216,46187,15978,619,0.6996,0.9836,0.8177,0.9836,0.743,0.8549
1,Artificial_disappearing-minority_4_disappearing-minoritysudden_aobhs_uob.csv,19640,55262,24773,325,0.4422,0.9837,0.6101,0.9837,0.6905,0.8242
1,Artificial_jitter_1_jitterincremental_aobhs_uob.csv,9323,71226,18835,616,0.3311,0.938,0.4894,0.938,0.7909,0.8613
1,Artificial_jitter_1_jitterperiodic_aobhs_uob.csv,9265,70213,19848,674,0.3182,0.9322,0.4745,0.9322,0.7796,0.8525
1,Artificial_jitter_1_jittersudden_aobhs_uob.csv,9313,70882,19179,626,0.3269,0.937,0.4847,0.937,0.787,0.8588
1,Artificial_jitter_2_jitterincremental_aobhs_uob.csv,19592,60995,19043,370,0.5071,0.9815,0.6687,0.9815,0.7621,0.8648
1,Artificial_jitter_2_jitterperiodic_aobhs_uob.csv,19565,60506,19532,397,0.5004,0.9801,0.6626,0.9801,0.756,0.8608
1,Artificial_jitter_2_jittersudden_aobhs_uob.csv,19416,60609,19429,546,0.4998,0.9726,0.6603,0.9726,0.7573,0.8582
1,Artificial_jitter_3_jitterincremental_aobhs_uob.csv,29324,51734,18367,575,0.6149,0.9808,0.7559,0.9808,0.738,0.8508
1,Artificial_jitter_3_jitterperiodic_aobhs_uob.csv,29404,51965,18136,495,0.6185,0.9834,0.7594,0.9834,0.7413,0.8538
1,Artificial_jitter_3_jittersudden_aobhs_uob.csv,29280,52102,17999,619,0.6193,0.9793,0.7588,0.9793,0.7432,0.8531
1,Artificial_jitter_4_jitterincremental_aobhs_uob.csv,38858,44628,15768,746,0.7113,0.9812,0.8247,0.9812,0.7389,0.8515
1,Artificial_jitter_4_jitterperiodic_aobhs_uob.csv,38910,44144,16252,694,0.7054,0.9825,0.8212,0.9825,0.7309,0.8474
1,Artificial_jitter_4_jittersudden_aobhs_uob.csv,38972,44271,16125,632,0.7073,0.984,0.8231,0.984,0.733,0.8493
1,Artificial_minority-share_1_minority-shareincremental_aobhs_uob.csv,4529,86109,9038,324,0.3338,0.9332,0.4917,0.9332,0.905,0.919
1,Artificial_minority-share_1_minority-shareperiodic_aobhs_uob.csv,398,88546,10959,97,0.035,0.804,0.0672,0.804,0.8899,0.8459
1,Artificial_minority-share_1_minority-sharesudden_aobhs_uob.csv,4586,85583,9555,276,0.3243,0.9432,0.4827,0.9432,0.8996,0.9211
1,Artificial_minority-share_2_minority-shareincremental_aobhs_uob.csv,9638,80790,9329,243,0.5081,0.9754,0.6682,0.9754,0.8965,0.9351
1,Artificial_minority-share_2_minority-shareperiodic_aobhs_uob.csv,905,88201,10774,120,0.0775,0.8829,0.1425,0.8829,0.8911,0.887
1,Artificial_minority-share_2_minority-sharesudden_aobhs_uob.csv,9600,79628,10464,308,0.4785,0.9689,0.6406,0.9689,0.8839,0.9254
1,Artificial_minority-share_3_minority-shareincremental_aobhs_uob.csv,14795,75867,9083,255,0.6196,0.9831,0.7601,0.9831,0.8931,0.937
1,Artificial_minority-share_3_minority-shareperiodic_aobhs_uob.csv,1456,86563,11854,127,0.1094,0.9198,0.1955,0.9198,0.8796,0.8994
1,Artificial_minority-share_3_minority-sharesudden_aobhs_uob.csv,14708,76035,8951,306,0.6217,0.9796,0.7606,0.9796,0.8947,0.9362
1,Artificial_minority-share_4_minority-shareincremental_aobhs_uob.csv,19698,72260,7709,333,0.7187,0.9834,0.8305,0.9834,0.9036,0.9426
1,Artificial_minority-share_4_minority-shareperiodic_aobhs_uob.csv,1963,86814,11124,99,0.15,0.952,0.2592,0.952,0.8864,0.9186
1,Artificial_minority-share_4_minority-sharesudden_aobhs_uob.csv,19649,72029,7911,411,0.713,0.9795,0.8252,0.9795,0.901,0.9395
1,Artificial_shapeshift_1_shapeshiftincremental_aobhs_uob.csv,9172,72539,17582,707,0.3428,0.9284,0.5008,0.9284,0.8049,0.8645
1,Artificial_shapeshift_1_shapeshiftperiodic_aobhs_uob.csv,9313,73160,16976,551,0.3543,0.9441,0.5152,0.9441,0.8117,0.8754
1,Artificial_shapeshift_1_shapeshiftsudden_aobhs_uob.csv,9144,72695,17439,722,0.344,0.9268,0.5017,0.9268,0.8065,0.8646
1,Artificial_shapeshift_2_shapeshiftincremental_aobhs_uob.csv,19426,60940,19114,520,0.504,0.9739,0.6643,0.9739,0.7612,0.861
1,Artificial_shapeshift_2_shapeshiftperiodic_aobhs_uob.csv,19464,61275,18908,353,0.5072,0.9822,0.669,0.9822,0.7642,0.8664
1,Artificial_shapeshift_2_shapeshiftsudden_aobhs_uob.csv,19343,60873,19151,633,0.5025,0.9683,0.6616,0.9683,0.7607,0.8582
1,Artificial_shapeshift_3_shapeshiftincremental_aobhs_uob.csv,29125,54115,16172,588,0.643,0.9802,0.7766,0.9802,0.7699,0.8687
1,Artificial_shapeshift_3_shapeshiftperiodic_aobhs_uob.csv,29614,53081,17011,294,0.6352,0.9902,0.7739,0.9902,0.7573,0.8659
1,Artificial_shapeshift_3_shapeshiftsudden_aobhs_uob.csv,29200,52660,17597,543,0.624,0.9817,0.763,0.9817,0.7495,0.8578
1,Artificial_shapeshift_4_shapeshiftincremental_aobhs_uob.csv,39474,44567,15415,544,0.7192,0.9864,0.8318,0.9864,0.743,0.8561
1,Artificial_shapeshift_4_shapeshiftperiodic_aobhs_uob.csv,39615,45089,14923,373,0.7264,0.9907,0.8382,0.9907,0.7513,0.8627
1,Artificial_shapeshift_4_shapeshiftsudden_aobhs_uob.csv,39328,44287,15695,690,0.7148,0.9828,0.8276,0.9828,0.7383,0.8518
1,Artificial_splitting-clusters_1_splitting-clustersincremental_aobhs_uob.csv,9162,77074,13051,713,0.4125,0.9278,0.5711,0.9278,0.8552,0.8908
1,Artificial_splitting-clusters_1_splitting-clustersperiodic_aobhs_uob.csv,9384,82220,7855,541,0.5443,0.9455,0.6909,0.9455,0.9128,0.929
1,Artificial_splitting-clusters_1_splitting-clusterssudden_aobhs_uob.csv,9316,77493,12626,565,0.4246,0.9428,0.5855,0.9428,0.8599,0.9004
1,Artificial_splitting-clusters_2_splitting-clustersincremental_aobhs_uob.csv,19443,67597,12389,571,0.6108,0.9715,0.75,0.9715,0.8451,0.9061
1,Artificial_splitting-clusters_2_splitting-clustersperiodic_aobhs_uob.csv,19493,71307,8683,517,0.6918,0.9742,0.8091,0.9742,0.8914,0.9319
1,Artificial_splitting-clusters_2_splitting-clusterssudden_aobhs_uob.csv,19477,66264,13762,497,0.586,0.9751,0.732,0.9751,0.828,0.8986
1,Artificial_splitting-clusters_3_splitting-clustersincremental_aobhs_uob.csv,29418,58122,11876,584,0.7124,0.9805,0.8252,0.9805,0.8303,0.9023
1,Artificial_splitting-clusters_3_splitting-clustersperiodic_aobhs_uob.csv,29377,61986,8100,537,0.7839,0.982,0.8718,0.982,0.8844,0.932
1,Artificial_splitting-clusters_3_splitting-clusterssudden_aobhs_uob.csv,29589,57531,12475,405,0.7034,0.9865,0.8213,0.9865,0.8218,0.9004
1,Artificial_splitting-clusters_4_splitting-clustersincremental_aobhs_uob.csv,39296,49476,10542,686,0.7885,0.9828,0.875,0.9828,0.8244,0.9001
1,Artificial_splitting-clusters_4_splitting-clustersperiodic_aobhs_uob.csv,39340,53032,6982,646,0.8493,0.9838,0.9116,0.9838,0.8837,0.9324
1,Artificial_splitting-clusters_4_splitting-clusterssudden_aobhs_uob.csv,39447,48769,11245,539,0.7782,0.9865,0.87,0.9865,0.8126,0.8954
1,Real_amazon_aobhs_uob.csv,770,2691,4188,351,0.1553,0.6869,0.2533,0.6869,0.3912,0.5184
1,Real_Elec_aobhs_uob.csv,16205,23199,2876,3032,0.8493,0.8424,0.8458,0.8424,0.8897,0.8657
1,Real_kaggle_aobhs_uob.csv,425,283580,735,67,0.3664,0.8638,0.5145,0.8638,0.9974,0.9282
1,Real_pakdd_aobhs_uob.csv,6291,21072,19052,3582,0.2482,0.6372,0.3573,0.6372,0.5252,0.5785
1,Real_tripadvisor_aobhs_uob.csv,4073,12115,2978,1325,0.5776,0.7545,0.6543,0.7545,0.8027,0.7782
1,Real_twitter_aobhs_uob.csv,771,5754,1908,657,0.2878,0.5399,0.3755,0.5399,0.751,0.6368
10,Artificial_appearing-clusters_1_appearing-clustersincremental_aobhs_uob.csv,9368,78502,11663,467,0.4454,0.9525,0.607,0.9525,0.8706,0.9107
10,Artificial_appearing-clusters_1_appearing-clustersperiodic_aobhs_uob.csv,9855,83411,6679,55,0.596,0.9945,0.7453,0.9945,0.9259,0.9595
10,Artificial_appearing-clusters_1_appearing-clusterssudden_aobhs_uob.csv,9458,77497,12677,368,0.4273,0.9625,0.5918,0.9625,0.8594,0.9095
10,Artificial_appearing-clusters_2_appearing-clustersincremental_aobhs_uob.csv,19738,67831,12180,251,0.6184,0.9874,0.7605,0.9874,0.8478,0.9149
10,Artificial_appearing-clusters_2_appearing-clustersperiodic_aobhs_uob.csv,20079,73619,6278,24,0.7618,0.9988,0.8644,0.9988,0.9214,0.9593
10,Artificial_appearing-clusters_2_appearing-clusterssudden_aobhs_uob.csv,19521,66229,13802,448,0.5858,0.9776,0.7326,0.9776,0.8275,0.8994
10,Artificial_appearing-clusters_3_appearing-clustersincremental_aobhs_uob.csv,29644,58289,11702,365,0.717,0.9878,0.8309,0.9878,0.8328,0.907
10,Artificial_appearing-clusters_3_appearing-clustersperiodic_aobhs_uob.csv,30096,64270,5609,25,0.8429,0.9992,0.9144,0.9992,0.9197,0.9586
10,Artificial_appearing-clusters_3_appearing-clusterssudden_aobhs_uob.csv,29833,58528,11426,213,0.7231,0.9929,0.8368,0.9929,0.8367,0.9114
10,Artificial_appearing-clusters_4_appearing-clustersincremental_aobhs_uob.csv,39588,50144,9875,393,0.8004,0.9902,0.8852,0.9902,0.8355,0.9095
10,Artificial_appearing-clusters_4_appearing-clustersperiodic_aobhs_uob.csv,39941,55246,4787,26,0.893,0.9993,0.9432,0.9993,0.9203,0.959
10,Artificial_appearing-clusters_4_appearing-clusterssudden_aobhs_uob.csv,39503,49612,10434,451,0.7911,0.9887,0.8789,0.9887,0.8262,0.9038
10,Artificial_appearing-minority_1_appearing-minorityincremental_aobhs_uob.csv,4517,86581,8549,353,0.3457,0.9275,0.5037,0.9275,0.9101,0.9188
10,Artificial_appearing-minority_1_appearing-minorityperiodic_aobhs_uob.csv,424,88101,11399,76,0.0359,0.848,0.0688,0.848,0.8854,0.8665
10,Artificial_appearing-minority_1_appearing-minoritysudden_aobhs_uob.csv,4578,86161,8937,324,0.3387,0.9339,0.4971,0.9339,0.906,0.9199
10,Artificial_appearing-minority_2_appearing-minorityincremental_aobhs_uob.csv,9607,81854,8281,258,0.5371,0.9738,0.6923,0.9738,0.9081,0.9404
10,Artificial_appearing-minority_2_appearing-minorityperiodic_aobhs_uob.csv,969,88665,10264,102,0.0863,0.9048,0.1575,0.9048,0.8962,0.9005
10,Artificial_appearing-minority_2_appearing-minoritysudden_aobhs_uob.csv,9655,80149,9920,276,0.4932,0.9722,0.6544,0.9722,0.8899,0.9301
10,Artificial_appearing-minority_3_appearing-minorityincremental_aobhs_uob.csv,14639,77252,7730,379,0.6544,0.9748,0.7831,0.9748,0.909,0.9413
10,Artificial_appearing-minority_3_appearing-minorityperiodic_aobhs_uob.csv,1333,88939,9589,139,0.122,0.9056,0.2151,0.9056,0.9027,0.9041
10,Artificial_appearing-minority_3_appearing-minoritysudden_aobhs_uob.csv,14750,75748,9203,299,0.6158,0.9801,0.7564,0.9801,0.8917,0.9349
10,Artificial_appearing-minority_4_appearing-minorityincremental_aobhs_uob.csv,19604,72753,7282,361,0.7292,0.9819,0.8369,0.9819,0.909,0.9448
10,Artificial_appearing-minority_4_appearing-minorityperiodic_aobhs_uob.csv,1854,90698,7305,143,0.2024,0.9284,0.3324,0.9284,0.9255,0.9269
10,Artificial_appearing-minority_4_appearing-minoritysudden_aobhs_uob.csv,19657,71701,8243,399,0.7046,0.9801,0.8198,0.9801,0.8969,0.9376
10,Artificial_borderline_1_borderlineincremental_aobhs_uob.csv,9577,72821,17192,410,0.3578,0.9589,0.5211,0.9589,0.809,0.8808
10,Artificial_borderline_1_borderlineperiodic_aobhs_uob.csv,9740,71591,18291,378,0.3475,0.9626,0.5106,0.9626,0.7965,0.8756
10,Artificial_borderline_1_borderlinesudden_aobhs_uob.csv,9629,72807,17226,338,0.3586,0.9661,0.523,0.9661,0.8087,0.8839
10,Artificial_borderline_2_borderlineincremental_aobhs_uob.csv,19728,60548,19371,353,0.5046,0.9824,0.6667,0.9824,0.7576,0.8627
10,Artificial_borderline_2_borderlineperiodic_aobhs_uob.csv,19703,61472,18534,291,0.5153,0.9854,0.6767,0.9854,0.7683,0.8701
10,Artificial_borderline_2_borderlinesudden_aobhs_uob.csv,19646,59997,20039,318,0.495,0.9841,0.6587,0.9841,0.7496,0.8589
10,Artificial_borderline_3_borderlineincremental_aobhs_uob.csv,29694,52502,17488,316,0.6294,0.9895,0.7694,0.9895,0.7501,0.8615
10,Artificial_borderline_3_borderlineperiodic_aobhs_uob.csv,29626,52822,17235,317,0.6322,0.9894,0.7715,0.9894,0.754,0.8637
10,Artificial_borderline_3_borderlinesudden_aobhs_uob.csv,29566,52072,18009,353,0.6215,0.9882,0.7631,0.9882,0.743,0.8569
10,Artificial_borderline_4_borderlineincremental_aobhs_uob.csv,39434,45327,14783,456,0.7273,0.9886,0.8381,0.9886,0.7541,0.8634
10,Artificial_borderline_4_borderlineperiodic_aobhs_uob.csv,39554,45420,14662,364,0.7296,0.9909,0.8404,0.9909,0.756,0.8655
10,Artificial_borderline_4_borderlinesudden_aobhs_uob.csv,39571,44870,15134,425,0.7234,0.9894,0.8357,0.9894,0.7478,0.8601
10,Artificial_clusters-movement_1_clusters-movementincremental_aobhs_uob.csv,7544,70164,19902,2390,0.2749,0.7594,0.4036,0.7594,0.779,0.7692
10,Artificial_clusters-movement_1_clusters-movementperiodic_aobhs_uob.csv,8939,72869,17261,931,0.3412,0.9057,0.4956,0.9057,0.8085,0.8557
10,Artificial_clusters-movement_1_clusters-movementsudden_aobhs_uob.csv,7419,69883,20174,2524,0.2689,0.7462,0.3953,0.7462,0.776,0.7609
10,Artificial_clusters-movement_2_clusters-movementincremental_aobhs_uob.csv,17950,57176,22784,2090,0.4407,0.8957,0.5907,0.8957,0.7151,0.8003
10,Artificial_clusters-movement_2_clusters-movementperiodic_aobhs_uob.csv,19156,60179,19816,849,0.4915,0.9576,0.6496,0.9576,0.7523,0.8487
10,Artificial_clusters-movement_2_clusters-movementsudden_aobhs_uob.csv,17310,55237,24760,2693,0.4115,0.8654,0.5577,0.8654,0.6905,0.773
10,Artificial_clusters-movement_3_clusters-movementincremental_aobhs_uob.csv,27509,47523,22502,2466,0.5501,0.9177,0.6878,0.9177,0.6787,0.7892
10,Artificial_clusters-movement_3_clusters-movementperiodic_aobhs_uob.csv,28998,51400,18592,1010,0.6093,0.9663,0.7474,0.9663,0.7344,0.8424
10,Artificial_clusters-movement_3_clusters-movementsudden_aobhs_uob.csv,27648,44088,25954,2310,0.5158,0.9229,0.6618,0.9229,0.6295,0.7622
10,Artificial_clusters-movement_4_clusters-movementincremental_aobhs_uob.csv,36219,40150,19876,3755,0.6457,0.9061,0.754,0.9061,0.6689,0.7785
10,Artificial_clusters-movement_4_clusters-movementperiodic_aobhs_uob.csv,38917,44122,15961,1000,0.7092,0.9749,0.8211,0.9749,0.7344,0.8461
10,Artificial_clusters-movement_4_clusters-movementsudden_aobhs_uob.csv,36114,37008,23049,3829,0.6104,0.9041,0.7288,0.9041,0.6162,0.7464
10,Artificial_disappearing-minority_1_disappearing-minorityincremental_aobhs_uob.csv,4762,76292,18692,254,0.203,0.9494,0.3345,0.9494,0.8032,0.8732
10,Artificial_disappearing-minority_1_disappearing-minorityperiodic_aobhs_uob.csv,8630,73592,17055,723,0.336,0.9227,0.4926,0.9227,0.8119,0.8655
10,Artificial_disappearing-minority_1_disappearing-minoritysudden_aobhs_uob.csv,4698,72613,22369,320,0.1736,0.9362,0.2928,0.9362,0.7645,0.846
10,Artificial_disappearing-minority_2_disappearing-minorityincremental_aobhs_uob.csv,9806,68797,21158,239,0.3167,0.9762,0.4782,0.9762,0.7648,0.8641
10,Artificial_disappearing-minority_2_disappearing-minorityperiodic_aobhs_uob.csv,18474,61892,19091,543,0.4918,0.9714,0.653,0.9714,0.7643,0.8616
10,Artificial_disappearing-minority_2_disappearing-minoritysudden_aobhs_uob.csv,9725,65677,24281,317,0.286,0.9684,0.4416,0.9684,0.7301,0.8409
10,Artificial_disappearing-minority_3_disappearing-minorityincremental_aobhs_uob.csv,14727,69134,15923,216,0.4805,0.9855,0.646,0.9855,0.8128,0.895
10,Artificial_disappearing-minority_3_disappearing-minorityperiodic_aobhs_uob.csv,28002,54566,16946,486,0.623,0.9829,0.7626,0.9829,0.763,0.866
10,Artificial_disappearing-minority_3_disappearing-minoritysudden_aobhs_uob.csv,14701,60304,24698,297,0.3731,0.9802,0.5405,0.9802,0.7094,0.8339
10,Artificial_disappearing-minority_4_disappearing-minorityincremental_aobhs_uob.csv,19611,65944,14093,352,0.5819,0.9824,0.7308,0.9824,0.8239,0.8997
10,Artificial_disappearing-minority_4_disappearing-minorityperiodic_aobhs_uob.csv,37004,46430,15735,831,0.7016,0.978,0.8171,0.978,0.7469,0.8547
10,Artificial_disappearing-minority_4_disappearing-minoritysudden_aobhs_uob.csv,19653,56957,23078,312,0.4599,0.9844,0.6269,0.9844,0.7117,0.837
10,Artificial_jitter_1_jitterincremental_aobhs_uob.csv,9321,70779,19282,618,0.3259,0.9378,0.4837,0.9378,0.7859,0.8585
10,Artificial_jitter_1_jitterperiodic_aobhs_uob.csv,9410,71889,18172,529,0.3412,0.9468,0.5016,0.9468,0.7982,0.8693
10,Artificial_jitter_1_jittersudden_aobhs_uob.csv,9335,70278,19783,604,0.3206,0.9392,0.478,0.9392,0.7803,0.8561
10,Artificial_jitter_2_jitterincremental_aobhs_uob.csv,19520,60752,19286,442,0.503,0.9779,0.6643,0.9779,0.759,0.8615
10,Artificial_jitter_2_jitterperiodic_aobhs_uob.csv,19399,60613,19425,563,0.4997,0.9718,0.66,0.9718,0.7573,0.8579
10,Artificial_jitter_2_jittersudden_aobhs_uob.csv,19494,60478,19560,468,0.4992,0.9766,0.6606,0.9766,0.7556,0.859
10,Artificial_jitter_3_jitterincremental_aobhs_uob.csv,29377,51638,18463,522,0.6141,0.9825,0.7558,0.9825,0.7366,0.8507
10,Artificial_jitter_3_jitterperiodic_aobhs_uob.csv,29331,51889,18212,568,0.6169,0.981,0.7575,0.981,0.7402,0.8521
