File Name,TP,TN,FP,FN,Precision,Recall,F1,Sensitivity,Specificity,Gmean,AUC,Runtime
Artificial_splitting-clusters_3_splitting-clusterssudden_EFDT.csv,23221,62954,7052,6773,0.7671,0.7742,0.7706,0.7742,0.8993,0.8344,0.9400661615338809,2.359375
Artificial_splitting-clusters_3_splitting-clusterssudden_MICFOAL.csv,27594,61276,8730,2400,0.7597,0.92,0.8322,0.92,0.8753,0.8974,0.9404067547503729,2.671875
Artificial_splitting-clusters_3_splitting-clusterssudden_OOB.csv,29627,59653,10353,367,0.741,0.9878,0.8468,0.9878,0.8521,0.9174,0.9597123183362115,5.125
Artificial_splitting-clusters_3_splitting-clusterssudden_ROSE.csv,28749,53777,16229,1245,0.6392,0.9585,0.7669,0.9585,0.7682,0.8581,0.9113767570148794,10.1875
Artificial_splitting-clusters_3_splitting-clusterssudden_SGBT.csv,23606,64793,5213,6388,0.8191,0.787,0.8027,0.787,0.9255,0.8535,0.9571310301923635,68.609375
Artificial_splitting-clusters_3_splitting-clusterssudden_UOB.csv,29577,58482,11524,417,0.7196,0.9861,0.832,0.9861,0.8354,0.9076,0.9522375001336105,5.359375
Artificial_splitting-clusters_4_splitting-clustersincremental_ARF-Re.csv,39434,52395,7623,548,0.838,0.9863,0.9061,0.9863,0.873,0.9279,0.9667291330033835,12.671875
Artificial_splitting-clusters_4_splitting-clustersincremental_ARF.csv,38709,52879,7139,1273,0.8443,0.9682,0.902,0.9682,0.8811,0.9236,0.9652359623678768,17.796875
Artificial_splitting-clusters_4_splitting-clustersincremental_CALMID.csv,39179,52285,7733,803,0.8352,0.9799,0.9018,0.9799,0.8712,0.9239,0.9611159131792918,8.640625
Artificial_splitting-clusters_4_splitting-clustersincremental_CSMOTE.csv,36867,47994,12024,3115,0.7541,0.9221,0.8297,0.9221,0.7997,0.8587,0.9234026448477509,512.3125
